Subfam Name	Subfam Composition	Subfam EC	Substrate	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	ssus	468	9.743305846759512e-247	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	ssuy	468	1.9857195288994879e-246	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	ssv	475	1.25484817794336e-244	2	460	12	471	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	ssw	475	1.0330594065207096e-246	2	460	12	471	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	stag	469	4.8955282621981286e-244	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	stas	470	1.0274030156151489e-245	1	460	4	466	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	stb	466	3.205161849721636e-244	1	461	3	463	1.0	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	stb_1	468	1.910147468347276e-247	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	std	468	1.9511656488011947e-245	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	stg	468	1.4875602761608078e-245	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	stoy	468	1.235674420121104e-245	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	str	468	3.2178738342263196e-230	2	460	4	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	stra	492	2.8276874180546245e-246	2	460	29	488	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	strg	468	1.0358996951521398e-244	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	stv	468	8.649351407030563e-246	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	stx	468	1.4875602761608078e-245	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	stz	468	7.332113856665738e-245	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	sub	468	1.7522042028256557e-245	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	sub_1	467	2.902110825343311e-239	2	460	4	463	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suc	470	3.871267729315398e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	sud	470	3.871267729315398e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	sue	470	3.871267729315398e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suf	470	3.953487191305253e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	sug	470	3.871267729315398e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suh	470	2.1501077406490272e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	sui	468	9.743305846759512e-247	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suj	470	3.3158422332855904e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suk	470	1.5597598971571932e-246	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suo	468	9.743305846759512e-247	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	sup	468	9.743305846759512e-247	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suq	470	3.8653312978818504e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	surn	468	1.1289964548438649e-245	2	460	5	464	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	sut	470	1.5597598971571932e-246	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suu	470	7.475267811548842e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suv	470	1.5597598971571932e-246	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suw	470	1.5597598971571932e-246	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	sux	470	1.4071017103267091e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suy	470	3.871267729315398e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	suz	470	3.871267729315398e-247	2	461	5	467	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	swa	470	3.411621483473358e-247	1	460	4	466	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	szg	469	1.1556517499202369e-243	1	460	4	465	0.9978308026030368	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	tap	466	1.2873028727665506e-244	1	461	3	463	1.0	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	tkr	476	1.713837977746719e-232	2	460	10	472	0.9956616052060736	dbCAN-sub
GH1_e65	GH1:2301	3.2.1.85:20	beta-galactan	461	vlu	467	3.016435262718062e-247	2	460	4	463	0.9956616052060736	dbCAN-sub
